iter	Passed	Remaining
6352	31879	18309
6353	31882	18303
6354	31885	18297
6355	31889	18291
6356	31892	18285
6357	31896	18279
6358	31899	18273
6359	31902	18267
6360	31906	18261
6361	31909	18255
6362	31913	18249
6363	31916	18243
6364	31919	18237
6365	31923	18232
6366	31926	18226
6367	31930	18220
6368	31933	18214
6369	31937	18208
6370	31940	18202
6371	31943	18196
6372	31946	18190
6373	31949	18183
6374	31953	18178
6375	31956	18172
6376	31959	18165
6377	31962	18159
6378	31965	18153
6379	31969	18147
6380	31972	18141
6381	31975	18135
6382	31978	18129
6383	31982	18123
6384	31985	18118
6385	31989	18112
6386	31992	18106
6387	31995	18100
6388	31999	18094
6389	32002	18088
6390	32006	18082
6391	32009	18076
6392	32012	18070
6393	32015	18064
6394	32019	18058
6395	32022	18052
6396	32025	18046
6397	32028	18040
6398	32033	18034
6399	32037	18029
6400	32041	18023
6401	32045	18018
6402	32050	18013
6403	32055	18008
6404	32058	18002
6405	32063	17997
6406	32069	17992
6407	32073	17987
6408	32078	17981
6409	32083	17976
6410	32087	17971
6411	32090	17965
6412	32095	17960
6413	32100	17955
6414	32104	17949
6415	32108	17944
6416	32113	17939
6417	32117	17933
6418	32122	17928
6419	32129	17925
6420	32135	17920
6421	32139	17914
6422	32142	17908
6423	32147	17903
6424	32150	17897
6425	32154	17891
6426	32157	17885
6427	32160	17879
6428	32164	17874
6429	32167	17868
6430	32170	17862
6431	32173	17856
6432	32177	17850
6433	32181	17844
6434	32184	17838
6435	32187	17832
6436	32190	17826
6437	32194	17820
6438	32198	17815
6439	32201	17809
6440	32204	17802
6441	32207	17796
6442	32212	17791
6443	32216	17786
6444	32219	17780
6445	32222	17774
6446	32226	17768
6447	32229	17762
6448	32232	17756
6449	32235	17750
6450	32238	17744
6451	32242	17738
6452	32245	17732
6453	32249	17726
6454	32252	17720
6455	32256	17715
6456	32260	17709
6457	32265	17704
6458	32269	17699
6459	32273	17693
6460	32277	17688
6461	32280	17682
6462	32283	17676
6463	32287	17670
6464	32290	17664
6465	32293	17658
6466	32297	17652
6467	32300	17646
6468	32303	17640
6469	32307	17634
6470	32310	17628
6471	32313	17622
6472	32317	17617
6473	32321	17611
6474	32325	17606
6475	32330	17601
6476	32334	17595
6477	32339	17590
6478	32344	17585
6479	32348	17580
6480	32353	17575
6481	32357	17569
6482	32360	17563
6483	32364	17557
6484	32368	17552
6485	32371	17546
6486	32374	17540
6487	32378	17534
6488	32381	17528
6489	32385	17523
6490	32388	17517
6491	32392	17511
6492	32396	17506
6493	32592	17604
6494	32872	17747
6495	32876	17742
6496	32888	17741
6497	32892	17735
6498	32896	17729
6499	32900	17723
6500	32904	17718
6501	32909	17713
6502	32915	17708
6503	32920	17703
6504	32925	17698
6505	32933	17694
6506	32938	17689
6507	32941	17683
6508	32946	17678
6509	32951	17673
6510	32955	17667
6511	32959	17662
6512	32964	17656
6513	32968	17651
6514	32972	17645
6515	32975	17639
6516	32979	17634
6517	32983	17628
6518	32986	17622
6519	32990	17616
6520	32995	17611
6521	32999	17605
6522	33002	17599
6523	33006	17594
6524	33010	17588
6525	33014	17582
6526	33018	17576
6527	33021	17571
6528	33025	17565
6529	33029	17559
6530	33033	17554
6531	33037	17548
6532	33041	17542
6533	33045	17537
6534	33050	17531
6535	33054	17526
6536	33058	17520
6537	33062	17515
6538	33065	17509
6539	33069	17503
6540	33073	17498
6541	33077	17492
6542	33081	17486
6543	33085	17480
6544	33089	17475
6545	33093	17469
6546	33097	17464
6547	33101	17458
6548	33105	17453
6549	33112	17448
6550	33116	17443
6551	33121	17438
6552	33124	17432
6553	33128	17426
6554	33135	17422
6555	33139	17416
6556	33143	17411
6557	33147	17405
6558	33175	17412
6559	33182	17408
6560	33190	17404
6561	33197	17400
6562	33208	17398
6563	33223	17399
6564	33230	17395
6565	33241	17392
6566	33263	17396
6567	33278	17396
6568	33294	17397
6569	33303	17394
6570	33310	17390
6571	33318	17387
6572	33322	17381
6573	33326	17376
6574	33330	17370
6575	33334	17364
6576	33337	17358
6577	33340	17352
6578	33344	17346
6579	33347	17340
6580	33350	17334
6581	33353	17328
6582	33357	17322
6583	33360	17316
6584	33364	17310
6585	33367	17304
6586	33371	17298
6587	33374	17292
6588	33378	17287
6589	33381	17281
6590	33385	17275
6591	33388	17269
6592	33391	17263
6593	33395	17257
6594	33398	17251
6595	33401	17245
6596	33404	17239
6597	33408	17233
6598	33411	17227
6599	33415	17221
6600	33419	17216
6601	33422	17210
6602	33426	17204
6603	33430	17198
6604	33433	17192
6605	33436	17186
6606	33440	17181
6607	33444	17175
6608	33447	17169
6609	33450	17163
6610	33453	17157
6611	33457	17151
6612	33460	17145
6613	33464	17139
6614	33467	17133
6615	33470	17127
6616	33474	17121
6617	33477	17115
6618	33480	17109
6619	33483	17103
6620	33487	17097
6621	33490	17091
6622	33494	17086
6623	33498	17080
6624	33503	17075
6625	33506	17069
6626	33510	17063
6627	33515	17058
6628	33519	17053
6629	33522	17047
6630	33526	17041
6631	33529	17035
6632	33532	17029
6633	33537	17024
6634	33541	17018
6635	33545	17013
6636	33549	17007
6637	33556	17003
6638	33562	16998
6639	33569	16994
6640	33574	16989
6641	33579	16984
6642	33584	16979
6643	33588	16974
6644	33593	16968
6645	33598	16963
6646	33603	16958
6647	33610	16954
6648	33616	16949
6649	33619	16943
6650	33623	16938
6651	33626	16932
6652	33631	16926
6653	33634	16921
6654	33638	16915
6655	33641	16909
6656	33645	16903
6657	33648	16897
6658	33651	16891
6659	33654	16885
6660	33658	16879
6661	33662	16874
6662	33665	16868
6663	33668	16862
6664	33672	16856
6665	33675	16850
6666	33679	16844
6667	33682	16838
6668	33685	16832
6669	33688	16826
6670	33691	16820
6671	33695	16814
6672	33698	16809
6673	33702	16803
6674	33705	16796
6675	33707	16790
6676	33711	16785
6677	33715	16779
6678	33718	16773
6679	33721	16767
6680	33724	16761
6681	33728	16755
6682	33733	16750
6683	33738	16745
6684	33742	16740
6685	33746	16734
6686	33749	16728
6687	33752	16722
6688	33755	16716
6689	33759	16710
6690	33763	16704
6691	33766	16698
6692	33769	16693
6693	33773	16687
6694	33777	16681
6695	33780	16675
6696	33785	16670
6697	33790	16665
6698	33793	16659
6699	33798	16654
6700	33802	16648
6701	33806	16643
6702	33809	16637
6703	33812	16631
6704	33816	16625
6705	33819	16619
6706	33823	16614
6707	33827	16608
6708	33830	16602
6709	33833	16596
6710	33837	16591
6711	33841	16585
6712	33844	16579
6713	33847	16573
6714	33851	16567
6715	33855	16562
6716	33926	16589
6717	33926	16589
6718	34060	16642
6719	34075	16641
6720	34079	16636
6721	34083	16630
6722	34086	16624
6723	34090	16619
6724	34095	16614
6725	34100	16608
6726	34104	16603
6727	34109	16598
6728	34115	16593
6729	34121	16588
6730	34126	16583
6731	34130	16578
6732	34134	16572
6733	34138	16566
6734	34141	16560
6735	34145	16555
6736	34149	16549
6737	34153	16544
6738	34157	16538
6739	34161	16532
6740	34164	16527
6741	34168	16521
6742	34172	16515
6743	34177	16510
6744	34181	16505
6745	34185	16499
6746	34189	16493
6747	34193	16488
6748	34197	16482
6749	34201	16477
6750	34205	16471
6751	34210	16466
6752	34214	16460
6753	34218	16455
6754	34221	16449
6755	34225	16443
6756	34230	16438
6757	34233	16432
6758	34237	16426
6759	34241	16421
6760	34246	16416
6761	34251	16411
6762	34257	16406
6763	34262	16401
6764	34267	16396
6765	34273	16391
6766	34278	16386
6767	34282	16381
6768	34288	16376
6769	34292	16370
6770	34296	16365
6771	34299	16359
6772	34303	16353
6773	34307	16348
6774	34311	16342
6775	34315	16336
6776	34320	16331
6777	34324	16326
6778	34327	16320
6779	34331	16314
6780	34336	16309
6781	34343	16305
6782	34347	16299
6783	34352	16294
6784	34356	16289
6785	34361	16284
6786	34365	16278
6787	34369	16272
6788	34373	16267
6789	34379	16262
6790	34386	16258
6791	34393	16254
6792	34399	16249
6793	34406	16245
6794	34410	16239
6795	34414	16234
6796	34417	16228
6797	34420	16222
6798	34424	16216
6799	34427	16210
6800	34431	16204
6801	34434	16199
6802	34437	16193
6803	34441	16187
6804	34444	16181
6805	34448	16175
6806	34451	16169
6807	34454	16163
6808	34457	16157
6809	34460	16151
6810	34464	16145
6811	34467	16140
6812	34470	16134
6813	34473	16128
6814	34476	16121
6815	34480	16116
6816	34483	16110
6817	34486	16104
6818	34489	16098
6819	34493	16092
6820	34496	16086
6821	34499	16080
6822	34502	16074
6823	34505	16069
6824	34509	16063
6825	34512	16057
6826	34515	16051
6827	34518	16045
6828	34521	16039
6829	34524	16033
6830	34527	16027
6831	34530	16021
6832	34534	16015
6833	34537	16009
6834	34540	16003
6835	34543	15997
6836	34546	15991
6837	34549	15985
6838	34552	15979
6839	34556	15974
6840	34560	15968
6841	34563	15962
6842	34566	15956
6843	34570	15950
6844	34573	15945
6845	34576	15939
6846	34580	15933
6847	34583	15927
6848	34586	15921
6849	34589	15915
6850	34593	15909
6851	34596	15903
6852	34599	15897
6853	34602	15891
6854	34605	15885
6855	34608	15879
6856	34611	15874
6857	34615	15868
6858	34619	15863
6859	34623	15857
6860	34627	15851
6861	34631	15846
6862	34636	15841
6863	34640	15835
6864	34644	15830
6865	34647	15824
6866	34651	15818
6867	34655	15812
6868	34658	15807
6869	34663	15801
6870	34668	15796
6871	34672	15791
6872	34677	15786
6873	34684	15782
6874	34688	15776
6875	34691	15770
6876	34694	15764
6877	34698	15759
6878	34701	15753
6879	34705	15747
6880	34708	15741
6881	34711	15735
6882	34715	15730
6883	34719	15724
6884	34722	15718
6885	34725	15712
6886	34728	15706
6887	34732	15701
6888	34735	15695
6889	34738	15689
6890	34742	15683
6891	34745	15677
6892	34748	15671
6893	34753	15666
6894	34757	15661
6895	34762	15656
6896	34767	15651
6897	34771	15645
6898	34775	15640
6899	34783	15636
6900	34788	15631
6901	34792	15625
6902	34797	15620
6903	34801	15615
6904	34805	15609
6905	34809	15604
6906	34813	15598
6907	34818	15593
6908	34826	15589
6909	34832	15585
6910	34837	15580
6911	34841	15574
6912	34844	15568
6913	34848	15563
6914	34851	15557
6915	34854	15551
6916	34857	15545
6917	34860	15539
6918	34864	15533
6919	34867	15527
6920	34870	15522
6921	34874	15516
6922	34877	15510
6923	34880	15504
6924	34883	15498
6925	34886	15492
6926	34890	15487
6927	34893	15481
6928	34897	15475
6929	34900	15469
6930	34903	15464
6931	34907	15458
6932	34910	15452
6933	34914	15446
6934	34918	15441
6935	34923	15436
6936	34927	15430
6937	34931	15425
6938	34934	15419
6939	34939	15414
6940	34944	15409
6941	34948	15403
6942	34953	15398
6943	34957	15393
6944	34961	15387
6945	34965	15382
6946	34971	15377
6947	34975	15372
6948	34981	15367
6949	34985	15362
6950	34989	15356
6951	34992	15350
6952	34995	15344
6953	34998	15338
6954	35002	15333
6955	35005	15327
6956	35009	15321
6957	35012	15315
6958	35015	15310
6959	35018	15304
6960	35022	15298
6961	35025	15292
6962	35028	15286
6963	35032	15281
6964	35036	15275
6965	35040	15270
6966	35297	15375
6967	35521	15465
6968	35525	15459
6969	35537	15457
6970	35541	15452
6971	35545	15446
6972	35550	15441
6973	35555	15436
6974	35560	15431
6975	35566	15426
6976	35571	15421
6977	35576	15416
6978	35583	15411
6979	35587	15406
6980	35591	15400
6981	35600	15397
6982	35607	15393
6983	35618	15390
6984	35623	15385
6985	35630	15380
6986	35634	15375
6987	35637	15369
6988	35643	15364
6989	35647	15359
6990	35652	15354
6991	35658	15349
6992	35664	15344
6993	35668	15339
6994	35673	15333
6995	35678	15328
6996	35682	15323
6997	35687	15317
6998	35693	15313
6999	35699	15308
7000	35706	15304
7001	35711	15299
7002	35717	15294
7003	35724	15289
7004	35729	15284
7005	35733	15279
7006	35739	15274
7007	35747	15270
7008	35764	15270
7009	35772	15267
7010	35778	15262
7011	35783	15257
7012	35791	15252
7013	35795	15247
7014	35803	15243
7015	35808	15238
7016	35821	15236
7017	35827	15232
7018	35842	15231
7019	35850	15227
7020	35856	15222
7021	35862	15217
7022	35870	15213
7023	35876	15209
7024	35884	15205
7025	35889	15200
7026	35898	15196
7027	35948	15210
7028	35958	15207
7029	35979	15209
7030	35987	15205
7031	36001	15203
7032	36040	15212
7033	36053	15211
7034	36061	15207
7035	36067	15202
7036	36093	15206
7037	36117	15209
7038	36124	15204
7039	36131	15200
7040	36141	15197
7041	36149	15193
7042	36155	15188
7043	36188	15195
7044	36196	15191
7045	36204	15187
7046	36219	15186
7047	36225	15181
7048	36231	15176
7049	36238	15172
7050	36243	15167
7051	36249	15162
7052	36255	15157
7053	36260	15152
7054	36276	15151
7055	36282	15147
7056	36289	15142
7057	36294	15137
7058	36299	15132
7059	36305	15127
7060	36310	15121
7061	36315	15116
7062	36320	15111
7063	36325	15106
7064	36332	15101
7065	36337	15096
7066	36342	15091
7067	36351	15088
7068	36357	15083
7069	36360	15077
7070	36364	15071
7071	36373	15068
7072	36381	15064
7073	36387	15059
7074	36390	15053
7075	36400	15050
7076	36403	15044
7077	36407	15038
7078	36412	15033
7079	36424	15031
7080	36431	15026
7081	36438	15022
7082	36449	15019
7083	36454	15014
7084	36460	15009
7085	36468	15005
7086	36471	14999
7087	36475	14994
7088	36481	14989
7089	36486	14984
7090	36492	14979
7091	36499	14974
7092	36503	14969
7093	36508	14963
7094	36671	15023
7095	36818	15076
7096	36825	15071
7097	36999	15135
7098	37360	15276
7099	37366	15270
7100	37378	15268
7101	37383	15263
7102	37386	15257
7103	37392	15251
7104	37396	15246
7105	37399	15240
7106	37403	15234
7107	37408	15228
7108	37412	15222
7109	37416	15217
7110	37419	15211
7111	37424	15205
7112	37429	15200
7113	37433	15194
7114	37438	15189
7115	37442	15183
7116	37447	15178
7117	37451	15172
7118	37456	15166
7119	37460	15161
7120	37464	15155
7121	37468	15149
7122	37471	15143
7123	37475	15137
7124	37479	15131
7125	37483	15125
7126	37487	15120
7127	37491	15114
7128	37494	15108
7129	37498	15102
7130	37502	15096
7131	37506	15090
7132	37510	15085
7133	37513	15079
7134	37518	15073
7135	37521	15067
7136	37525	15061
7137	37529	15055
7138	37533	15050
7139	37536	15044
7140	37542	15039
7141	37546	15033
7142	37552	15028
7143	37557	15022
7144	37561	15017
7145	37565	15011
7146	37569	15005
7147	37573	14999
7148	37576	14993
7149	37580	14988
7150	37585	14982
7151	37589	14976
7152	37592	14970
7153	37597	14965
7154	37602	14960
7155	37607	14954
7156	37614	14949
7157	37619	14944
7158	37625	14939
7159	37631	14934
7160	37635	14929
7161	37639	14923
7162	37645	14918
7163	37650	14912
7164	37655	14907
7165	37661	14902
7166	37665	14896
7167	37672	14892
7168	37677	14886
7169	37681	14881
7170	37684	14875
7171	37688	14869
7172	37693	14863
7173	37698	14858
7174	37702	14852
7175	37708	14847
7176	37713	14842
7177	37717	14836
7178	37721	14830
7179	37726	14825
7180	37730	14819
7181	37734	14814
7182	37738	14808
7183	37742	14802
7184	37745	14796
7185	37748	14790
7186	37751	14784
7187	37755	14778
7188	37758	14772
7189	37761	14766
7190	37764	14760
7191	37768	14754
7192	37772	14748
7193	37775	14742
7194	37778	14736
7195	37781	14730
7196	37784	14724
7197	37788	14718
7198	37791	14712
7199	37794	14706
7200	37798	14700
7201	37801	14694
7202	37804	14688
7203	37808	14682
7204	37811	14676
7205	37814	14670
7206	37817	14663
7207	37821	14658
7208	37824	14652
7209	37827	14645
7210	37830	14639
7211	37833	14633
7212	37836	14627
7213	37839	14621
7214	37844	14616
7215	37849	14610
7216	37853	14605
7217	37858	14599
7218	37862	14593
7219	37865	14587
7220	37869	14582
7221	37873	14576
7222	37877	14570
7223	37881	14564
7224	37885	14559
7225	37890	14553
7226	37894	14547
7227	37899	14542
7228	37903	14537
7229	37909	14532
7230	37914	14526
7231	37919	14521
7232	37923	14515
7233	37926	14509
7234	37930	14503
7235	37933	14497
7236	37936	14491
7237	37939	14485
7238	37942	14479
7239	37946	14473
7240	37950	14468
7241	37954	14462
7242	37957	14456
7243	37960	14449
7244	37963	14444
7245	37966	14438
7246	37970	14432
7247	37973	14426
7248	37977	14420
7249	37980	14414
7250	37984	14408
7251	37987	14402
7252	37991	14396
7253	37995	14391
7254	37998	14385
7255	38001	14379
7256	38004	14373
7257	38008	14367
7258	38011	14361
7259	38015	14355
7260	38018	14349
7261	38021	14343
7262	38024	14337
7263	38027	14331
7264	38031	14325
7265	38034	14319
7266	38037	14313
7267	38040	14307
7268	38047	14302
7269	38051	14296
7270	38054	14290
7271	38057	14284
7272	38060	14278
7273	38063	14272
7274	38067	14266
7275	38070	14260
7276	38073	14254
7277	38077	14248
7278	38081	14243
7279	38085	14237
7280	38090	14232
7281	38095	14227
7282	38099	14221
7283	38103	14215
7284	38108	14210
7285	38113	14204
7286	38117	14199
7287	38121	14193
7288	38125	14187
7289	38129	14182
7290	38133	14176
7291	38138	14170
7292	38142	14165
7293	38148	14160
7294	38154	14155
7295	38158	14149
7296	38162	14143
7297	38165	14138
7298	38170	14132
7299	38174	14127
7300	38178	14121
7301	38182	14115
7302	38188	14110
7303	38193	14105
7304	38196	14099
7305	38200	14093
7306	38203	14087
7307	38206	14081
7308	38209	14075
7309	38212	14069
7310	38216	14063
7311	38219	14057
7312	38223	14051
7313	38226	14045
7314	38229	14039
7315	38232	14033
7316	38235	14028
7317	38238	14021
7318	38242	14016
7319	38245	14010
7320	38248	14004
7321	38251	13998
7322	38254	13992
7323	38258	13986
7324	38261	13980
7325	38264	13974
7326	38267	13968
7327	38270	13962
7328	38273	13956
7329	38278	13950
7330	38282	13945
7331	38286	13939
7332	38290	13933
7333	38293	13927
7334	38296	13921
7335	38299	13915
7336	38302	13909
7337	38305	13903
7338	38308	13897
7339	38312	13891
7340	38315	13885
7341	38318	13879
7342	38321	13873
7343	38325	13868
7344	38330	13862
7345	38333	13857
7346	38339	13851
7347	38346	13847
7348	38618	13938
7349	38618	13938
7350	38622	13927
7351	38640	13926
7352	38644	13920
7353	38647	13915
7354	38651	13909
7355	38656	13903
7356	38660	13898
7357	38664	13892
7358	38668	13886
7359	38672	13881
7360	38677	13875
7361	38681	13869
7362	38685	13864
7363	38689	13858
7364	38692	13852
7365	38696	13846
7366	38700	13841
7367	38704	13835
7368	38708	13829
7369	38713	13824
7370	38717	13818
7371	38720	13812
7372	38724	13806
7373	38728	13801
7374	38732	13795
7375	38736	13789
7376	38740	13784
7377	38744	13778
7378	38748	13772
7379	38752	13766
7380	38756	13761
7381	38760	13755
7382	38765	13750
7383	38770	13744
7384	38775	13739
7385	38782	13735
7386	38790	13730
7387	38793	13724
7388	38798	13719
7389	38802	13713
7390	38806	13707
7391	38809	13701
7392	38814	13696
7393	38818	13690
7394	38822	13684
7395	38825	13679
7396	38830	13673
7397	38834	13668
7398	38838	13662
7399	38842	13656
7400	38846	13650
7401	38850	13645
7402	38854	13639
7403	38858	13633
7404	38861	13627
7405	38865	13622
7406	38869	13616
7407	38873	13610
7408	38878	13605
7409	38886	13601
7410	38890	13595
7411	38895	13589
7412	38899	13584
7413	38903	13578
7414	38913	13575
7415	38917	13569
7416	38921	13563
7417	38925	13558
7418	38929	13552
7419	38932	13546
7420	38935	13540
7421	38938	13534
7422	38941	13528
7423	38944	13522
7424	38948	13516
7425	38951	13510
7426	38954	13504
7427	38957	13498
7428	38961	13492
7429	38965	13487
7430	38969	13481
7431	38973	13475
7432	38976	13469
7433	38979	13463
7434	38982	13457
7435	38985	13451
7436	38989	13445
7437	38992	13439
7438	38995	13433
7439	38998	13428
7440	39002	13422
7441	39006	13416
7442	39009	13410
7443	39012	13404
7444	39015	13398
7445	39019	13392
7446	39022	13386
7447	39025	13380
7448	39029	13375
7449	39032	13369
7450	39036	13363
7451	39039	13357
7452	39042	13351
7453	39046	13345
7454	39049	13339
7455	39053	13334
7456	39057	13328
7457	39061	13322
7458	39067	13317
7459	39072	13312
7460	39076	13306
7461	39080	13300
7462	39084	13295
7463	39087	13289
7464	39091	13283
7465	39094	13277
7466	39097	13271
7467	39100	13265
7468	39104	13259
7469	39107	13254
7470	39110	13247
7471	39113	13242
7472	39117	13236
7473	39120	13230
7474	39123	13224
7475	39126	13218
7476	39130	13212
7477	39133	13206
7478	39136	13200
7479	39140	13195
7480	39147	13190
7481	39151	13184
7482	39154	13178
7483	39157	13172
7484	39160	13166
7485	39164	13161
7486	39168	13155
7487	39171	13149
7488	39174	13143
7489	39178	13137
7490	39181	13132
7491	39184	13126
7492	39187	13120
7493	39193	13115
7494	39200	13110
7495	39206	13105
7496	39211	13100
7497	39215	13094
7498	39218	13088
7499	39222	13082
7500	39226	13077
7501	39230	13071
7502	39233	13065
7503	39236	13059
7504	39239	13053
7505	39243	13048
7506	39247	13042
7507	39250	13036
7508	39253	13030
7509	39256	13024
7510	39260	13018
7511	39264	13013
7512	39268	13007
7513	39271	13001
7514	39275	12995
7515	39278	12990
7516	39281	12984
7517	39285	12978
7518	39288	12972
7519	39292	12966
7520	39295	12960
7521	39298	12954
7522	39301	12949
7523	39305	12943
7524	39309	12937
7525	39312	12931
7526	39317	12926
7527	39322	12921
7528	39326	12915
7529	39330	12909
7530	39338	12905
7531	39344	12900
7532	39350	12895
7533	39358	12891
7534	39366	12886
7535	39371	12881
7536	39375	12875
7537	39381	12870
7538	39389	12866
7539	39394	12861
7540	39399	12856
7541	39404	12850
7542	39407	12844
7543	39410	12838
7544	39414	12833
7545	39418	12827
7546	39421	12821
7547	39424	12815
7548	39427	12809
7549	39431	12804
7550	39435	12798
7551	39438	12792
7552	39441	12786
7553	39444	12780
7554	39447	12774
7555	39451	12769
7556	39454	12763
7557	39457	12757
7558	39461	12751
7559	39464	12745
7560	39468	12739
7561	39471	12733
7562	39474	12728
7563	39477	12722
7564	39481	12716
7565	39484	12710
7566	39487	12704
7567	39490	12698
7568	39494	12693
7569	39497	12687
7570	39501	12681
7571	39505	12676
7572	39510	12670
7573	39515	12665
7574	39519	12659
7575	39522	12653
7576	39525	12648
7577	39529	12642
7578	39532	12636
7579	39535	12630
7580	39538	12624
7581	39541	12618
7582	39545	12613
7583	39549	12607
7584	39552	12601
7585	39555	12595
7586	39559	12589
7587	39562	12584
7588	39565	12578
7589	39568	12572
7590	39572	12566
7591	39575	12560
7592	39578	12554
7593	39582	12549
7594	39585	12543
7595	39588	12537
7596	39591	12531
7597	39595	12525
7598	39599	12520
7599	39701	12545
7600	39986	12628
7601	40164	12677
7602	40167	12671
7603	40181	12669
7604	40185	12663
7605	40192	12658
7606	40200	12654
7607	40207	12649
7608	40212	12644
7609	40217	12638
7610	40222	12633
7611	40227	12628
7612	40232	12622
7613	40238	12617
7614	40244	12612
7615	40249	12607
7616	40255	12602
7617	40259	12596
7618	40263	12591
7619	40268	12585
7620	40273	12580
7621	40277	12574
7622	40281	12568
7623	40286	12563
7624	40291	12557
7625	40295	12552
7626	40300	12547
7627	40304	12541
7628	40309	12535
7629	40313	12530
7630	40317	12524
7631	40321	12518
7632	40325	12513
7633	40328	12507
7634	40333	12501
7635	40338	12496
7636	40342	12490
7637	40346	12485
7638	40350	12479
7639	40355	12473
7640	40359	12468
7641	40363	12462
7642	40367	12456
7643	40371	12451
7644	40375	12445
7645	40378	12439
7646	40382	12434
7647	40386	12428
7648	40390	12422
7649	40394	12416
7650	40398	12411
7651	40402	12405
7652	40406	12399
7653	40411	12394
7654	40415	12388
7655	40419	12383
7656	40422	12377
7657	40426	12371
7658	40430	12365
7659	40434	12360
7660	40438	12354
7661	40441	12348
7662	40446	12343
7663	40451	12337
7664	40455	12331
7665	40459	12326
7666	40463	12320
7667	40467	12315
7668	40471	12309
7669	40475	12303
7670	40480	12298
7671	40484	12292
7672	40492	12288
7673	40496	12282
7674	40499	12276
7675	40505	12271
7676	40510	12266
7677	40516	12261
7678	40522	12256
7679	40529	12251
7680	40533	12245
7681	40536	12239
7682	40540	12234
7683	40544	12228
7684	40547	12222
7685	40550	12216
7686	40554	12210
7687	40558	12204
7688	40561	12199
7689	40564	12193
7690	40567	12187
7691	40571	12181
7692	40574	12175
7693	40578	12170
7694	40582	12164
7695	40587	12158
7696	40591	12153
7697	40594	12147
7698	40597	12141
7699	40600	12135
7700	40603	12129
7701	40607	12123
7702	40610	12117
7703	40613	12111
7704	40617	12105
7705	40620	12100
7706	40623	12094
7707	40626	12088
7708	40629	12082
7709	40632	12076
7710	40636	12070
7711	40639	12064
7712	40642	12058
7713	40645	12052
7714	40648	12047
7715	40651	12041
7716	40654	12035
7717	40658	12029
7718	40661	12023
7719	40664	12017
7720	40668	12011
7721	40671	12005
7722	40674	11999
7723	40677	11994
7724	40681	11988
7725	40685	11982
7726	40688	11976
7727	40691	11971
7728	40695	11965
7729	40699	11959
7730	40702	11953
7731	40705	11947
7732	40708	11941
7733	40711	11935
7734	40715	11930
7735	40718	11924
7736	40721	11918
7737	40724	11912
7738	40728	11906
7739	40731	11900
7740	40734	11894
7741	40737	11889
7742	40740	11883
7743	40744	11877
7744	40747	11871
7745	40750	11865
7746	40753	11859
7747	40756	11853
7748	40760	11848
7749	40763	11842
7750	40766	11836
7751	40770	11830
7752	40773	11824
7753	40777	11819
7754	40780	11813
7755	40783	11807
7756	40786	11801
7757	40792	11796
7758	40796	11790
7759	40800	11785
7760	40804	11779
7761	40808	11773
7762	40812	11768
7763	40816	11762
7764	40820	11756
7765	40823	11751
7766	40827	11745
7767	40830	11739
7768	40834	11733
7769	40837	11727
7770	40841	11722
7771	40844	11716
7772	40848	11710
7773	40851	11704
7774	40854	11698
7775	40858	11693
7776	40861	11687
7777	40864	11681
7778	40868	11675
7779	40871	11670
7780	40875	11664
7781	40878	11658
7782	40881	11652
7783	40884	11646
7784	40888	11641
7785	40891	11635
7786	40895	11629
7787	40899	11624
7788	40903	11618
7789	40906	11612
7790	40909	11606
7791	40915	11601
7792	40921	11596
7793	40926	11591
7794	40931	11585
7795	40936	11580
7796	40940	11575
7797	40944	11569
7798	40949	11563
7799	40954	11558
7800	40958	11553
7801	40962	11547
7802	40966	11541
7803	40971	11536
7804	40977	11531
7805	40983	11526
7806	40990	11521
7807	40997	11516
7808	41003	11512
7809	41010	11506
7810	41025	11504
7811	41033	11500
7812	41040	11495
7813	41048	11490
7814	41079	11492
7815	41088	11488
7816	41093	11483
7817	41100	11478
7818	41123	11478
7819	41130	11473
7820	41137	11468
7821	41145	11464
7822	41240	11483
7823	41520	11554
7824	41725	11605
7825	41736	11601
7826	41743	11596
7827	41746	11590
7828	41750	11584
7829	41754	11579
7830	41759	11573
7831	41763	11567
7832	41766	11562
7833	41771	11556
7834	41775	11551
7835	41779	11545
7836	41783	11539
7837	41787	11533
7838	41791	11528
7839	41795	11522
7840	41798	11516
7841	41802	11510
7842	41807	11505
7843	41811	11499
7844	41816	11494
7845	41820	11488
7846	41825	11482
7847	41829	11477
7848	41833	11471
7849	41838	11466
7850	41842	11460
7851	41847	11455
7852	41851	11449
7853	41855	11443
7854	41861	11438
7855	41865	11433
7856	41871	11427
7857	41875	11422
7858	41879	11416
7859	41883	11410
7860	41887	11405
7861	41892	11399
7862	41895	11393
7863	41899	11387
7864	41902	11381
7865	41905	11376
7866	41909	11370
7867	41913	11364
7868	41917	11358
7869	41921	11353
7870	41926	11347
7871	41930	11342
7872	41937	11337
7873	41942	11331
7874	41948	11326
7875	41954	11321
7876	41959	11316
7877	41965	11310
7878	41969	11305
7879	41973	11299
7880	41977	11293
7881	41982	11288
7882	41986	11282
7883	41989	11276
7884	41993	11271
7885	41997	11265
7886	42001	11259
7887	42004	11253
7888	42010	11248
7889	42017	11243
7890	42021	11238
7891	42026	11232
7892	42030	11226
7893	42033	11221
7894	42037	11215
7895	42041	11209
7896	42044	11203
7897	42048	11198
7898	42053	11192
7899	42059	11187
7900	42063	11181
7901	42067	11176
7902	42071	11170
7903	42076	11165
7904	42080	11159
7905	42084	11153
