iter	MAPE	RMSE	R2	MAE
4590	0.107162534	457424.5063	0.9854391376	239418.5014
4591	0.1071607707	457421.2536	0.9854393447	239414.1735
4592	0.107157336	457405.2514	0.9854403635	239390.2115
4593	0.1071548418	457388.192	0.9854414495	239375.3355
4594	0.1071299463	457348.325	0.9854439873	239321.0702
4595	0.1071082359	457333.2977	0.9854449438	239302.5779
4596	0.107108591	457321.1581	0.9854457165	239298.3415
4597	0.1070819315	457308.3419	0.9854465323	239273.5408
4598	0.1070735061	457299.8699	0.9854470715	239264.9456
4599	0.1070639906	457266.3888	0.9854492024	239228.3924
4600	0.107052794	457242.0734	0.9854507498	239188.5163
4601	0.1070495517	457232.185	0.9854513791	239183.8952
4602	0.1070305572	457197.9026	0.9854535607	239150.1339
4603	0.1070115118	457176.8065	0.9854549031	239114.1008
4604	0.1069937282	457161.3319	0.9854558877	239091.5837
4605	0.1069788603	457144.3964	0.9854569653	239072.7208
4606	0.1069658307	457125.4399	0.9854581713	239054.2372
4607	0.106951964	457117.8617	0.9854586535	239039.1946
4608	0.1069482361	457087.4746	0.9854605867	239011.5979
4609	0.1069480233	457084.1473	0.9854607984	239011.2732
4610	0.1069472185	457064.7107	0.9854620349	238988.4521
4611	0.1069375167	457031.2663	0.9854641623	238959.8041
4612	0.1069377076	457026.3087	0.9854644777	238955.615
4613	0.1069337874	457011.6645	0.9854654092	238934.9703
4614	0.10692128	456994.5082	0.9854665004	238913.5843
4615	0.1069243134	456968.8539	0.9854681321	238878.5015
4616	0.1069240097	456963.9347	0.985468445	238873.7118
4617	0.1069011433	456946.3727	0.9854695619	238847.0643
4618	0.1068928493	456928.3986	0.985470705	238810.6366
4619	0.1068841503	456845.0255	0.9854760067	238787.9848
4620	0.1068642991	456825.9444	0.9854772199	238756.9736
4621	0.1068461579	456809.1565	0.9854782873	238728.4796
4622	0.1067973868	456790.0259	0.9854795035	238696.8398
4623	0.1067720762	456774.291	0.9854805039	238671.4157
4624	0.1067367355	456754.9641	0.9854817326	238636.3371
4625	0.1067314352	456749.4868	0.9854820808	238634.9534
4626	0.1067112083	456728.5901	0.9854834091	238605.1204
4627	0.1067025071	456696.4431	0.9854854526	238569.7334
4628	0.1066886738	456686.5566	0.985486081	238555.8326
4629	0.1066781868	456673.9834	0.9854868801	238534.6129
4630	0.1066431758	456656.4797	0.9854879927	238509.5696
4631	0.1066429024	456653.2097	0.9854882005	238509.2143
4632	0.1066472244	456633.5895	0.9854894475	238494.0765
4633	0.1066395763	456623.1786	0.9854901091	238474.4078
4634	0.1066340775	456598.436	0.9854916816	238445.5389
4635	0.1066159124	456580.0016	0.985492853	238424.4533
4636	0.1065959825	456566.9393	0.9854936831	238405.2113
4637	0.106587232	456543.1708	0.9854951934	238386.864
4638	0.1065806493	456526.6085	0.9854962458	238362.5003
4639	0.1065610669	456517.5022	0.9854968244	238346.8207
4640	0.1065489029	456496.4286	0.9854981634	238318.3141
4641	0.1065374823	456485.4383	0.9854988616	238301.2402
4642	0.1065166621	456480.6445	0.9854991662	238291.69
4643	0.1065002104	456461.398	0.9855003889	238268.2583
4644	0.1064867292	456447.5403	0.9855012693	238252.4922
4645	0.1064869751	456444.2965	0.9855014754	238252.1978
4646	0.106480329	456438.2308	0.9855018607	238242.4621
4647	0.1064587702	456424.7447	0.9855027175	238227.147
4648	0.106453717	456402.1492	0.9855041528	238211.4799
4649	0.1064391713	456394.9593	0.9855046095	238194.4531
4650	0.1064086415	456362.4321	0.9855066756	238154.5132
4651	0.1063955235	456344.453	0.9855078176	238121.4411
4652	0.1063753771	456315.0785	0.9855096832	238083.6308
4653	0.1063735368	456313.2407	0.9855097999	238080.5343
4654	0.1063644669	456283.1926	0.9855117082	238047.9438
4655	0.1063603877	456274.9957	0.9855122288	238030.3722
4656	0.1063565404	456257.3259	0.9855133509	237999.1783
4657	0.1063611266	456249.9293	0.9855138205	237989.2517
4658	0.106362264	456244.5319	0.9855141633	237983.6781
4659	0.1063433349	456231.6076	0.985514984	237962.2465
4660	0.1063383498	456216.0064	0.9855159746	237938.8077
4661	0.106286614	456209.2016	0.9855164067	237919.3926
4662	0.106281383	456174.0796	0.9855186367	237891.0965
4663	0.1062710948	456161.7448	0.9855194198	237875.8436
4664	0.1062713485	456157.1487	0.9855197116	237871.7069
4665	0.106258335	456145.4192	0.9855204563	237850.1697
4666	0.1062498835	456118.2191	0.9855221831	237822.0274
4667	0.106227318	456103.4552	0.9855231203	237796.632
4668	0.1061971223	456074.002	0.98552499	237755.1083
4669	0.1061847115	456061.2434	0.9855257998	237737.0863
4670	0.1061668363	456051.1678	0.9855264394	237718.3712
4671	0.1061602268	456049.7001	0.9855265325	237715.7412
4672	0.106150757	456038.382	0.9855272509	237704.6778
4673	0.1061409512	456019.726	0.985528435	237681.8645
4674	0.1061419305	456007.7476	0.9855291953	237677.0526
4675	0.1061299238	455998.3699	0.9855297904	237662.2333
4676	0.1061222239	455993.3536	0.9855301088	237652.6722
4677	0.1061089085	455979.6316	0.9855309797	237635.2951
4678	0.1060705125	455966.7298	0.9855317984	237606.9085
4679	0.1060667262	455956.2278	0.9855324649	237592.7444
4680	0.1060441117	455939.6539	0.9855335167	237569.0747
4681	0.1060443898	455933.6677	0.9855338965	237564.0366
4682	0.1060420073	455838.8864	0.9855399105	237531.5083
4683	0.106035704	455815.7571	0.9855413778	237513.2615
4684	0.1060311628	455800.1495	0.985542368	237492.663
4685	0.1060189418	455797.49	0.9855425367	237486.3181
4686	0.1060147705	455787.0639	0.9855431981	237479.3751
4687	0.1059978455	455783.6355	0.9855434156	237471.5417
4688	0.1059904783	455783.2879	0.9855434376	237470.3293
4689	0.1059873685	455765.9543	0.9855445372	237447.6399
4690	0.1059815743	455765.7034	0.9855445531	237447.2175
4691	0.1059641306	455755.2584	0.9855452157	237426.0338
4692	0.1059583927	455734.9055	0.9855465067	237412.2208
4693	0.1059509452	455712.2809	0.9855479417	237393.5637
4694	0.1059395642	455693.8851	0.9855491084	237357.9841
4695	0.1059419718	455679.0796	0.9855500474	237338.3002
4696	0.1059216624	455663.2236	0.985551053	237322.5113
4697	0.1059149367	455654.4026	0.9855516125	237317.5697
4698	0.1058875031	455645.4153	0.9855521824	237301.4506
4699	0.1058807069	455642.5345	0.9855523651	237297.3849
4700	0.1058694239	455631.9285	0.9855530377	237280.5174
4701	0.1058525844	455613.4105	0.985554212	237256.5059
4702	0.1058317284	455597.7098	0.9855552076	237226.857
4703	0.1058181787	455584.8144	0.9855560253	237206.5448
4704	0.1058125812	455584.5304	0.9855560433	237205.8086
4705	0.1057999847	455575.0286	0.9855566458	237191.5767
4706	0.1057866208	455536.5698	0.9855590842	237158.0365
4707	0.1057697082	455517.1834	0.9855603133	237137.2497
4708	0.1057656479	455500.6418	0.985561362	237122.6211
4709	0.1057593171	455480.953	0.9855626102	237103.792
4710	0.1057429384	455470.4818	0.985563274	237086.2705
4711	0.1057294536	455454.0225	0.9855643174	237066.8797
4712	0.1057316363	455450.7023	0.9855645279	237062.1322
4713	0.1057344675	455441.1442	0.9855651337	237053.4979
4714	0.1057287472	455433.1171	0.9855656426	237046.9017
4715	0.1057053217	455414.1223	0.9855668466	237017.5379
4716	0.1056939415	455366.1757	0.9855698855	236972.7596
4717	0.105650468	455353.7381	0.9855706738	236954.5202
4718	0.105641159	455349.2959	0.9855709553	236946.8244
4719	0.1056383073	455251.9482	0.9855771241	236920.9891
4720	0.1056330821	455231.4182	0.9855784249	236898.809
4721	0.1056262239	455194.4437	0.9855807675	236889.1925
4722	0.1056030836	455176.2751	0.9855819185	236872.0003
4723	0.1055869563	455167.1618	0.9855824959	236856.2002
4724	0.1055755591	455145.1247	0.9855838919	236833.5843
4725	0.1055575193	455128.6779	0.9855849337	236814.519
4726	0.105557235	455110.3258	0.9855860962	236798.5825
4727	0.1055534086	455104.811	0.9855864455	236790.4726
4728	0.105548794	455091.1255	0.9855873124	236774.4104
4729	0.1055381039	455074.7369	0.9855883504	236755.1627
4730	0.1055306779	455062.8563	0.9855891029	236737.3468
4731	0.1055163361	455049.4478	0.9855899521	236717.2811
4732	0.1055113996	455045.4204	0.9855902072	236708.619
4733	0.1055026795	455037.5148	0.9855907079	236701.6651
4734	0.1054912651	455030.4284	0.9855911567	236687.8529
4735	0.105481124	455010.4196	0.9855924238	236676.7827
4736	0.1054689222	455000.0968	0.9855930775	236653.4513
4737	0.1054530757	454967.0039	0.9855951731	236594.6672
4738	0.1054360677	454952.0165	0.9855961222	236573.2819
4739	0.1054325862	454941.92	0.9855967615	236559.3964
4740	0.1054307374	454920.2242	0.9855981352	236548.9322
4741	0.1054358554	454887.073	0.9856002341	236527.6861
4742	0.1054308228	454883.6585	0.9856004503	236526.2638
4743	0.1054264099	454881.3735	0.985600595	236523.5435
4744	0.1054207861	454868.4455	0.9856014134	236508.8721
4745	0.1054202018	454863.351	0.985601736	236504.6757
4746	0.1053880002	454842.8515	0.9856030337	236461.6744
4747	0.1053768601	454826.7883	0.9856040506	236442.8248
4748	0.1053741761	454810.2852	0.9856050953	236414.0026
4749	0.1053648626	454791.1729	0.9856063051	236384.2035
4750	0.105353793	454775.6533	0.9856072874	236351.8622
4751	0.105332315	454759.1909	0.9856083294	236329.4447
4752	0.1053313508	454755.822	0.9856085426	236326.4178
4753	0.1053143297	454737.938	0.9856096745	236303.4479
4754	0.1052904091	454721.5349	0.9856107127	236284.565
4755	0.1052898722	454701.8545	0.9856119582	236259.8064
4756	0.1052811189	454693.2469	0.9856125029	236254.6551
4757	0.1052659734	454656.5101	0.9856148277	236221.7588
4758	0.1052259788	454638.1001	0.9856159926	236186.4312
4759	0.1052098955	454625.6059	0.9856167832	236169.878
4760	0.1051902042	454600.6112	0.9856183647	236139.3442
4761	0.1051787127	454563.7522	0.9856206967	236097.9637
4762	0.1051718865	454563.4838	0.9856207137	236096.9503
4763	0.1051623759	454548.126	0.9856216853	236069.9403
4764	0.1051431065	454539.5135	0.9856222302	236064.1519
4765	0.1051239765	454500.4242	0.985624703	236012.567
4766	0.10512232	454492.5496	0.9856252011	236004.0443
4767	0.1051130835	454465.8908	0.9856268874	235963.944
4768	0.105086774	454443.6899	0.9856282917	235939.2045
4769	0.1050731211	454428.0242	0.9856292825	235919.9796
4770	0.1050581235	454411.2848	0.9856303412	235894.5439
4771	0.1050416567	454399.7857	0.9856310684	235882.2984
4772	0.1050180293	454394.6579	0.9856313927	235869.2182
4773	0.1049946391	454381.2711	0.9856322393	235844.8632
4774	0.1049767378	454370.1802	0.9856329407	235830.0692
4775	0.1049706827	454352.9413	0.9856340309	235795.5134
4776	0.1049705796	454346.49	0.9856344388	235787.0595
4777	0.1049544996	454338.852	0.9856349218	235781.1975
4778	0.1049478361	454299.5566	0.9856374066	235751.9436
4779	0.1049232913	454281.4395	0.9856385521	235729.451
4780	0.1049194798	454260.1019	0.9856399012	235703.7364
4781	0.1049159484	454231.821	0.9856416892	235677.2661
4782	0.1048904186	454216.0051	0.985642689	235638.9498
4783	0.1048817406	454196.686	0.9856439103	235611.3255
4784	0.1048673578	454176.7199	0.9856451725	235584.773
4785	0.1048525342	454150.8444	0.9856468081	235555.1717
4786	0.1048451758	454150.6057	0.9856468232	235554.5011
4787	0.1048382536	454141.1326	0.9856474219	235537.9771
4788	0.1048266724	454109.5029	0.9856494211	235503.7641
4789	0.1047990688	454061.0209	0.9856524851	235470.0871
4790	0.1047834214	454048.0522	0.9856533047	235452.7589
4791	0.1047717812	454038.4604	0.9856539109	235437.903
4792	0.10476026	454004.2798	0.9856560708	235412.6273
4793	0.1047516478	453960.7634	0.9856588204	235372.3667
4794	0.1047454078	453951.6084	0.9856593988	235368.1808
4795	0.1047365282	453929.919	0.9856607691	235336.8293
4796	0.1047159276	453910.7959	0.9856619773	235308.3447
4797	0.1047163537	453907.2529	0.9856622011	235305.5114
4798	0.1046872154	453896.5574	0.9856628768	235288.8057
4799	0.1046812768	453888.0175	0.9856634163	235275.4105
4800	0.1046769341	453878.0596	0.9856640453	235259.2474
4801	0.1046727376	453873.479	0.9856643347	235251.5512
4802	0.1046263172	453865.7139	0.9856648252	235239.0174
4803	0.1046111604	453849.0034	0.9856658808	235222.8959
4804	0.1046095818	453846.0001	0.9856660705	235216.6996
4805	0.1045989373	453815.0072	0.9856680281	235195.2407
4806	0.1045652634	453800.7032	0.9856689316	235171.4571
4807	0.1045441762	453778.8445	0.9856703121	235126.879
4808	0.1045206964	453771.6154	0.9856707687	235112.6467
4809	0.1045124183	453763.8719	0.9856712578	235104.3268
4810	0.104495456	453750.0392	0.9856721313	235076.5641
4811	0.1044833334	453722.0636	0.985673898	235047.4249
4812	0.1044705616	453708.2238	0.985674772	235026.339
4813	0.1044637072	453698.8309	0.9856753651	235014.016
4814	0.104461235	453694.8999	0.9856756134	235006.8068
4815	0.1044590325	453691.5615	0.9856758242	235003.1321
4816	0.1044442223	453680.6096	0.9856765157	234983.2257
4817	0.1044272852	453664.1745	0.9856775535	234951.4144
4818	0.1044216408	453654.0061	0.9856781955	234933.7773
4819	0.104404002	453640.3646	0.9856790568	234906.3797
4820	0.1043954146	453632.7745	0.985679536	234890.5693
4821	0.1043878193	453618.1659	0.9856804583	234878.2773
4822	0.1043773493	453607.1296	0.9856811551	234863.9243
4823	0.1043708603	453588.4641	0.9856823335	234844.649
4824	0.1043740537	453578.2414	0.9856829789	234819.4115
4825	0.1043759553	453574.2199	0.9856832327	234814.5436
4826	0.1043811357	453569.1111	0.9856835552	234808.9066
4827	0.1043764466	453568.9583	0.9856835649	234808.4711
4828	0.1043813116	453537.6845	0.9856855391	234784.0125
4829	0.1043753118	453501.6621	0.9856878128	234745.8364
4830	0.1043706128	453501.4736	0.9856878247	234745.038
4831	0.1043652455	453480.8157	0.9856891286	234728.4051
4832	0.1043594726	453459.4968	0.9856904741	234696.4079
4833	0.1043529272	453428.3133	0.9856924421	234654.8148
4834	0.1043396827	453420.9528	0.9856929067	234641.3865
4835	0.1043289583	453407.4766	0.9856937571	234618.9429
4836	0.1043153388	453398.3667	0.985694332	234595.653
4837	0.1043070613	453370.608	0.9856960836	234580.1876
4838	0.1042888969	453358.8825	0.9856968235	234560.0449
4839	0.104285661	453355.3208	0.9856970482	234556.8223
4840	0.1042836704	453348.7432	0.9856974632	234551.5952
4841	0.1042799231	453334.6271	0.9856983539	234536.9704
4842	0.1042618293	453317.8173	0.9856994145	234509.3522
4843	0.1042533952	453307.9557	0.9857000367	234498.7405
4844	0.1042344082	453300.8944	0.9857004822	234488.3846
4845	0.1042271623	453281.2654	0.9857017206	234469.9302
4846	0.104204144	453267.0011	0.9857026205	234446.4415
4847	0.1041983327	453266.7688	0.9857026351	234445.6276
4848	0.1041956831	453261.79	0.9857029492	234439.7243
4849	0.1041897687	453243.2125	0.9857041212	234426.2553
4850	0.1041752111	453223.8391	0.9857053433	234405.5658
4851	0.1041625823	453183.8838	0.9857078635	234350.7617
4852	0.104144642	453162.7356	0.9857091974	234313.32
4853	0.1041410707	453162.6434	0.9857092032	234313.1745
4854	0.1041222048	453148.1666	0.9857101163	234291.7887
4855	0.104116926	453136.8994	0.9857108269	234282.4463
4856	0.1040959476	453125.2845	0.9857115594	234263.4546
4857	0.1040901264	453109.6004	0.9857125485	234249.0104
4858	0.1040728302	453098.0682	0.9857132758	234222.7183
4859	0.1040648754	453092.1084	0.9857136516	234214.4585
4860	0.1040492835	453085.0125	0.9857140991	234195.215
4861	0.1040182642	453077.6878	0.985714561	234178.6302
4862	0.1040053037	453070.6196	0.9857150067	234170.5407
4863	0.103985631	453055.8821	0.985715936	234149.567
4864	0.1039753586	453042.6894	0.9857167679	234127.956
4865	0.1039310587	453030.5344	0.9857175343	234103.6726
4866	0.1039153089	453009.92	0.9857188341	234079.3914
4867	0.1039027255	452994.1365	0.9857198292	234063.6327
4868	0.103885944	452984.3909	0.9857204436	234050.2571
4869	0.1038642536	452977.2563	0.9857208934	234038.1676
4870	0.1038669733	452953.6976	0.9857223787	234012.9443
4871	0.1038381767	452940.7369	0.9857231957	233990.7225
4872	0.1038401851	452920.1889	0.9857244911	233975.1768
4873	0.1038148753	452909.6931	0.9857251527	233958.5094
4874	0.103798462	452898.7185	0.9857258445	233943.4271
4875	0.1037790689	452875.2314	0.9857273249	233913.7752
4876	0.1037624505	452868.6443	0.9857277401	233899.6744
4877	0.1037539602	452846.9343	0.9857291085	233878.5292
4878	0.1037462826	452842.8082	0.9857293686	233875.0039
4879	0.103713479	452832.2973	0.985730031	233852.0371
4880	0.1036971542	452821.05	0.9857307399	233838.6104
4881	0.1036811559	452793.5141	0.9857324752	233793.9441
4882	0.1036803775	452774.798	0.9857336547	233774.2218
4883	0.1036639404	452756.2624	0.9857348227	233742.1468
4884	0.1036662652	452743.7591	0.9857356106	233729.009
4885	0.1036571334	452718.4784	0.9857372036	233710.6442
4886	0.1036519981	452704.4434	0.9857380879	233688.3694
4887	0.1036387725	452694.3686	0.9857387227	233665.8303
4888	0.1036323651	452684.4073	0.9857393503	233648.8616
4889	0.1036168906	452672.1035	0.9857401255	233632.5307
4890	0.1035966323	452663.6856	0.9857406559	233613.0677
4891	0.1035683706	452651.5139	0.9857414227	233598.6033
4892	0.1035598742	452624.4704	0.9857431264	233583.2712
4893	0.1035580632	452530.2786	0.9857490595	233560.0295
4894	0.1035566997	452525.7223	0.9857493465	233554.8785
4895	0.1035297035	452513.971	0.9857500866	233531.1881
4896	0.1034977081	452501.5584	0.9857508684	233507.8944
4897	0.1034892652	452481.5712	0.9857521271	233479.959
4898	0.1034628192	452471.1303	0.9857527846	233459.6151
4899	0.1034524311	452460.2474	0.98575347	233445.3389
4900	0.1034400725	452447.7047	0.9857542598	233419.7621
4901	0.1034347545	452423.9409	0.9857557562	233400.3161
4902	0.1034237957	452409.7696	0.9857566486	233383.4747
4903	0.1034129823	452393.3639	0.9857576816	233365.7859
4904	0.1034098714	452374.3291	0.98575888	233338.8677
4905	0.1033956053	452366.5087	0.9857593724	233325.4234
4906	0.1033735311	452357.471	0.9857599414	233310.8991
4907	0.10336731	452332.397	0.98576152	233289.8358
4908	0.1033483243	452321.6409	0.9857621972	233274.0366
4909	0.1033464728	452301.3133	0.9857634769	233273.911
4910	0.103329173	452287.1251	0.98576437	233247.2918
4911	0.1033017362	452280.1748	0.9857648075	233238.1679
4912	0.103285973	452256.9222	0.9857662712	233204.5105
4913	0.1032758298	452239.4386	0.9857673717	233178.5714
4914	0.1032629126	452217.0537	0.9857687806	233135.0517
4915	0.1032585227	452203.5722	0.9857696292	233114.8052
4916	0.1032557808	452190.7996	0.985770433	233101.7325
4917	0.1032422877	452172.8815	0.9857715607	233079.6693
4918	0.103240249	452160.3188	0.9857723513	233067.0987
4919	0.1032178119	452144.7242	0.9857733327	233037.6741
4920	0.1032152444	452129.5994	0.9857742845	233016.5948
4921	0.1032116613	452120.8726	0.9857748336	233002.7286
4922	0.1032097955	452108.535	0.98577561	232990.6556
4923	0.1032024484	452073.4807	0.9857778157	232945.5289
4924	0.1031912048	452064.3917	0.9857783875	232933.2109
4925	0.1031916734	452062.5871	0.9857785011	232931.1154
4926	0.1031821227	452054.214	0.9857790279	232916.7798
